User_id	Business_id	Review_ratings	Name	Address	City	State	Postal_code	Review_count	Restaurant_ratings	RestaurantsPriceRange2	GoodForMeal_breakfast	GoodForMeal_lunch	GoodForMeal_dinner	GoodForMeal_latenight	Alcohol	Ambience_casual	Ambience_classy	Ambience_romantic	Ambience_trendy	Ambience_upscale	HasTV	BusinessParking_garage	BusinessParking_lot	BusinessParking_street	BusinessParking_valet	WiFi	Category_Fast_Food	Category_Sandwiches	Category_Mexican	Category_American_Traditional	Category_Nightlife	Category_Pizza	Category_Bars	Category_Burgers	Category_Breakfast_Brunch	Category_American_New	User_total_ratings
i08JAic75yXlq4r2iiN4Iw	iqL35L6AdFMMkRrAcK1uLQ	4.0	Aj's Fine Foods	1836 S Val Vista Dr	Mesa	AZ	85204	96	3.5	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
i08JAic75yXlq4r2iiN4Iw	v0bL0-frMFrvHz-5OgUczw	4.0	Raising Cane's	1945 S Stapley Dr	Mesa	AZ	85204	180	3.5	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	12
i08JAic75yXlq4r2iiN4Iw	drYgdLcfKwFvB-EMiAVV5w	3.0	Pita Jungle	1652 S Val Vista Dr, Ste 128	Mesa	AZ	85204	174	4.0	2.0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	12
i08JAic75yXlq4r2iiN4Iw	tV5PcOIFlB12dpcbCy78VA	5.0	India Oven	1315 S Gilbert Rd	Mesa	AZ	85204	623	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
i08JAic75yXlq4r2iiN4Iw	_IZyyv0dFfpIy_rI_-nwTQ	5.0	Osaka Japanese Steakhouse	6730 E Superstition Springs Blvd	Mesa	AZ	85206	352	4.0	2.0	0	0	1	0	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	12
i08JAic75yXlq4r2iiN4Iw	vMnB2Cz3c1Io1IEyeLLVOA	5.0	Tum Nak Thai	2060 S Power Rd, Ste 102	Mesa	AZ	85209	264	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
i08JAic75yXlq4r2iiN4Iw	aNs7wSLFBu5JtCU4OH5RXw	5.0	BurgerFi	1939 S Val Vista Dr	Mesa	AZ	85204	253	4.0	2.0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	12
i08JAic75yXlq4r2iiN4Iw	0H9bomdciJmcqfojkxLnsA	5.0	Tokyo Joe's	1935 S Val Vista Dr	Mesa	AZ	85204	153	3.5	1.0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	12
i08JAic75yXlq4r2iiN4Iw	e4NQLZynhSmvwl38hC4m-A	5.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	12
i08JAic75yXlq4r2iiN4Iw	Gl01qPpjC9DKN_Py3IEnpA	4.0	Chipotle Mexican Grill	3440 E Baseline Rd, Unit 104	Mesa	AZ	85204	51	3.5	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	12
h0_8BlajnY99QlQxmmeJRw	MTH-AcNyWfsBa9sXp04HcQ	1.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	4
h0_8BlajnY99QlQxmmeJRw	UXlEtuFrMu4YZKH9M2DRIw	1.0	Rubio's	1649 S Stapley Dr, Ste 104	Mesa	AZ	85204	25	4.0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4
h0_8BlajnY99QlQxmmeJRw	aNs7wSLFBu5JtCU4OH5RXw	3.0	BurgerFi	1939 S Val Vista Dr	Mesa	AZ	85204	253	4.0	2.0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	4
h0_8BlajnY99QlQxmmeJRw	Gl01qPpjC9DKN_Py3IEnpA	3.0	Chipotle Mexican Grill	3440 E Baseline Rd, Unit 104	Mesa	AZ	85204	51	3.5	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	4
aC4Z4NVkbjyrj0yPy_16ww	MTH-AcNyWfsBa9sXp04HcQ	4.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2
aC4Z4NVkbjyrj0yPy_16ww	yF9G4dJAm94pfnEWzPtPYQ	4.0	Organ Stop Pizza	1149 E Southern Ave	Mesa	AZ	85204	288	4.0	2.0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	2
1CtBdnoJSrlp3YhTf9sC8g	MTH-AcNyWfsBa9sXp04HcQ	1.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2
1CtBdnoJSrlp3YhTf9sC8g	RckeGBEPQpGv00ivf6tcgw	1.0	Cozy Corner Cafe	5901 E McKellips Rd, Ste 102	Mesa	AZ	85215	151	4.0	1.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
hIyZSkkTvAWsBlZQeEy5-Q	MTH-AcNyWfsBa9sXp04HcQ	5.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	6
hIyZSkkTvAWsBlZQeEy5-Q	FlJ3Add2GgFaIsWntgum0g	5.0	Chick-fil-A	4908 S Power Rd	Mesa	AZ	85212	56	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	6
hIyZSkkTvAWsBlZQeEy5-Q	tV5PcOIFlB12dpcbCy78VA	5.0	India Oven	1315 S Gilbert Rd	Mesa	AZ	85204	623	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
hIyZSkkTvAWsBlZQeEy5-Q	A3KOvIWGMVq1ChqIXMEklA	5.0	Culver's	1909 S Country Club Dr	Mesa	AZ	85210	130	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	6
hIyZSkkTvAWsBlZQeEy5-Q	VoHTd4QkPGWXl6IGI72isQ	5.0	Guru Palace	2048 E Baseline Rd	Mesa	AZ	85204	191	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	6
hIyZSkkTvAWsBlZQeEy5-Q	Eb_k0Ut7ScXlNEv2QFZujA	5.0	Fuddruckers	6455 East Southern Ave	Mesa	AZ	85206	86	4.0	2.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	6
5bglk0NgBT1_vRSj7mwIKQ	MTH-AcNyWfsBa9sXp04HcQ	4.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	4
5bglk0NgBT1_vRSj7mwIKQ	FlJ3Add2GgFaIsWntgum0g	5.0	Chick-fil-A	4908 S Power Rd	Mesa	AZ	85212	56	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	4
5bglk0NgBT1_vRSj7mwIKQ	DT35ycaAVzbq83vVGRCoIQ	5.0	Cafe Zupas	3420 E Baseline Rd, Ste 107	Mesa	AZ	85204	214	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	4
5bglk0NgBT1_vRSj7mwIKQ	lkjgZcgbpbYR_mXoGXWmQw	4.0	RA Sushi Bar Restaurant	1652 S Val Vista Dr, Ste 101	Mesa	AZ	85204	247	3.5	2.0	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
KBgzk-0M_6hLoVlFAOpOew	MTH-AcNyWfsBa9sXp04HcQ	3.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	4
KBgzk-0M_6hLoVlFAOpOew	Oe6cb42EkFvIWwEIooY-OQ	3.0	BJ's Restaurant & Brewhouse	6622 E Superstition Spgs Blvd	Mesa	AZ	85206	238	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	4
KBgzk-0M_6hLoVlFAOpOew	S5o2kplwZtc9XWdktq_GcQ	5.0	The Cheesecake Factory	6613 E Southern Ave	Mesa	AZ	85206	200	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	4
KBgzk-0M_6hLoVlFAOpOew	15YuEFO59yXd7BTO5NZgYw	5.0	Vito's Pizza & Italian Ristorante	1947 N Lindsay Rd	Mesa	AZ	85213	220	4.0	2.0	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	4
BlSbxxb1vyfFoLGjfHh5dg	MTH-AcNyWfsBa9sXp04HcQ	1.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	YjlCXwWr9xx6TnHmTFCKGQ	5.0	P.F. Chang's	6610 E Superstition Springs Blvd	Mesa	AZ	85206	113	3.5	2.0	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	Oe6cb42EkFvIWwEIooY-OQ	3.0	BJ's Restaurant & Brewhouse	6622 E Superstition Spgs Blvd	Mesa	AZ	85206	238	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	11
BlSbxxb1vyfFoLGjfHh5dg	80gdzmn-E3IaXK7Z6qzC6A	4.0	Costa Vida Fresh Mexican Grill	1744 S Val Vista Dr, Ste 106	Mesa	AZ	85204	161	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	cDAaBYERHyhOoX7EovtZMw	4.0	Texas Roadhouse	1605 S Stapley Dr	Mesa	AZ	85204	238	3.5	2.0	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	iqL35L6AdFMMkRrAcK1uLQ	4.0	Aj's Fine Foods	1836 S Val Vista Dr	Mesa	AZ	85204	96	3.5	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	Lz6QUlFkVKtnzSISk0WUPw	3.0	Angry Crab Shack	2740 S Alma School Rd, Ste 13	Mesa	AZ	85210	876	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	drYgdLcfKwFvB-EMiAVV5w	4.0	Pita Jungle	1652 S Val Vista Dr, Ste 128	Mesa	AZ	85204	174	4.0	2.0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	11
BlSbxxb1vyfFoLGjfHh5dg	j5vOCZEmyEvZa9QBvoUUcQ	1.0	Capriotti's Sandwich Shop	3510 E Baseline Rd, Ste 101	Mesa	AZ	85204	106	3.5	1.0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	lkjgZcgbpbYR_mXoGXWmQw	3.0	RA Sushi Bar Restaurant	1652 S Val Vista Dr, Ste 101	Mesa	AZ	85204	247	3.5	2.0	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
BlSbxxb1vyfFoLGjfHh5dg	LYgAf_vpMQU6JqBcTXg-Sw	3.0	Bobby Q - Mesa	1610 S Stapley Dr	Mesa	AZ	85204	414	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	11
Ibp_fmEvAVs2W2A7brlZ1A	MTH-AcNyWfsBa9sXp04HcQ	5.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2
Ibp_fmEvAVs2W2A7brlZ1A	sKy8HkP6X-8dCKq_SzeIpw	2.0	Queens Pizzeria	127 W Main St	Mesa	AZ	85201	229	3.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	2
BcJTMU2UrdtPiLreF0oV0g	MTH-AcNyWfsBa9sXp04HcQ	5.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	kLWWS2n4X8J8Szy_xVTPHQ	4.0	Chicagoland Hotdogs & More	1152 N Power Rd	Mesa	AZ	85205	77	4.0	1.0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	_QkQMs5ZsM0jS5er75yrCg	5.0	Orchard Eats	2036 N Gilbert Rd, Ste 6	Mesa	AZ	85203	164	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	17
BcJTMU2UrdtPiLreF0oV0g	VeBNqe1pI5QBxVbquv0uoQ	4.0	Oregano's Pizza Bistro	1130 S Dobson Rd	Mesa	AZ	85202	239	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	vT5mKKEcAxhSPj452HHspw	5.0	Frutilandia	437 S Gilbert Rd	Mesa	AZ	85204	67	4.0	1.0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	mdUjJFZaQoydAGadzFuFtg	5.0	In-N-Out Burger	1650 S Stapley Dr	Mesa	AZ	85204	79	4.0	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	17
BcJTMU2UrdtPiLreF0oV0g	K3J4zvnQ_G1d5xfffPf2Wg	4.0	Kingo Bowl	66 S Dobson Rd, Ste 112	Mesa	AZ	85202	69	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	7fq6fN58ogXAzXzxywFX1Q	4.0	El Asadero	720 E Main St	Mesa	AZ	85203	27	3.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	S5o2kplwZtc9XWdktq_GcQ	5.0	The Cheesecake Factory	6613 E Southern Ave	Mesa	AZ	85206	200	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	17
BcJTMU2UrdtPiLreF0oV0g	bI9_dtXS9qN0Gmi7YbRm5g	4.0	MVPita Mediterranean Grill	1066 N Power Rd, Ste 103	Mesa	AZ	85205	315	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	17
BcJTMU2UrdtPiLreF0oV0g	6nmlclYyyLyH5EGLUpsmjw	5.0	Dutch Donut Factory	1152 N Power Rd, Ste 106	Mesa	AZ	85205	88	4.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	17
BcJTMU2UrdtPiLreF0oV0g	7ZAQHYwS4SlY2nDkQF54tQ	2.0	Sweet Cakes Café	21 W Main St	Mesa	AZ	85201	109	3.5	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	kq69Uy8he-mnuCCSgGEcuw	5.0	Firehouse Subs	2727 E McKellips Rd, Ste 114	Mesa	AZ	85203	31	4.0	1.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	pF53YGjVeuAB-OtpVGtAgQ	4.0	Los Favoritos Mexican Food	2650 E University Dr	Mesa	AZ	85213	35	3.5	1.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17
BcJTMU2UrdtPiLreF0oV0g	9vij1n-WqXnnEsgzmwnoXg	5.0	Cafe Mix	4405 E Mckellips Rd, Ste 106	Mesa	AZ	85215	210	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	17
BcJTMU2UrdtPiLreF0oV0g	GAyHbuUTtKAdpHiFGJuezQ	4.0	Cracker Barrel Old Country Store	1007 N Dobson Rd	Mesa	AZ	85201	222	3.5	2.0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	17
BcJTMU2UrdtPiLreF0oV0g	sUAJOwb1yFaSDreFADEO5Q	5.0	Nunthaporn's Thai Cuisine	17 W Main St	Mesa	AZ	85201	181	3.5	2.0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	17
n696bzE-eklKxiCfe_rdeg	MTH-AcNyWfsBa9sXp04HcQ	1.0	Firehouse Subs	3420 E Baseline Rd, Ste 101	Mesa	AZ	85204	82	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2
n696bzE-eklKxiCfe_rdeg	j5vOCZEmyEvZa9QBvoUUcQ	1.0	Capriotti's Sandwich Shop	3510 E Baseline Rd, Ste 101	Mesa	AZ	85204	106	3.5	1.0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2
x8Gi17U93UFZnucEhUYRlw	SAae44V24aD7y_HpgxjhPA	4.0	Nando's Mexican Cafe	6715 E McDowell Rd	Mesa	AZ	85215	192	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	3Mc-LxcqeguOXOVT_2ZtCg	1.0	Waldo's BBQ	4500 E Main St	Mesa	AZ	85205	270	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	DV-tubtrEPacLsTms4CgZA	5.0	Gyros Place	1829 N Power Rd	Mesa	AZ	85205	73	4.0	1.0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	C6MG3vrloHF8h9PPvZNiJA	4.0	Thai Patio	1929 N Power Rd, Ste 101	Mesa	AZ	85205	136	4.0	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	1pm04v3jhOCDJjSMWiZSTQ	5.0	Pineapple Grill	4545 E McKellips Rd, Ste C108	Mesa	AZ	85215	74	4.5	1.0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	11
x8Gi17U93UFZnucEhUYRlw	c7lAaz-pW58i1h1rSlyqcw	4.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	4GNI7HWuzQkkPmPsgHxOtw	5.0	Flancer's	1902 N Higley Rd	Mesa	AZ	85205	156	4.0	2.0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	11
x8Gi17U93UFZnucEhUYRlw	tV5PcOIFlB12dpcbCy78VA	4.0	India Oven	1315 S Gilbert Rd	Mesa	AZ	85204	623	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	bI9_dtXS9qN0Gmi7YbRm5g	5.0	MVPita Mediterranean Grill	1066 N Power Rd, Ste 103	Mesa	AZ	85205	315	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	11
x8Gi17U93UFZnucEhUYRlw	B5E_Qp3R1q0oRlzbYaWIkQ	5.0	5 R Cha Thai Bistro	2011 N Recker Rd	Mesa	AZ	85215	121	4.0	2.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11
x8Gi17U93UFZnucEhUYRlw	sAu9UJ5tvY6sc9Q_gcVV7Q	3.0	La Parrilla Suiza	1622 S Stapley Dr	Mesa	AZ	85204	167	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	11
UPAoA2A26_rIfOf2fLb_LQ	SAae44V24aD7y_HpgxjhPA	1.0	Nando's Mexican Cafe	6715 E McDowell Rd	Mesa	AZ	85215	192	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	5
UPAoA2A26_rIfOf2fLb_LQ	lsKv0IDdj3c6Y8bT6taxSA	3.0	Lucky Lou's American Grill	1929 N Power Rd	Mesa	AZ	85205	100	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	5
UPAoA2A26_rIfOf2fLb_LQ	nyyS63QvEzflDfOd5lLaIg	5.0	Donut Worry Coffee & Smoothies	9115 E Baseline Rd	Mesa	AZ	85209	58	5.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	5
UPAoA2A26_rIfOf2fLb_LQ	ebL8hN0iieaa3rClnDfLlw	5.0	Thai Chili 2 Go	4984 S Power Rd, Ste 101	Mesa	AZ	85212	101	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5
UPAoA2A26_rIfOf2fLb_LQ	BgQ5ob0QiZfO5YbgI7VyFw	5.0	Blue Adobe Grille	144 N Country Club Dr	Mesa	AZ	85201	515	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	5
BLvcPA1GmLVIKvC8CzKiTQ	SAae44V24aD7y_HpgxjhPA	5.0	Nando's Mexican Cafe	6715 E McDowell Rd	Mesa	AZ	85215	192	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	4
BLvcPA1GmLVIKvC8CzKiTQ	4GNI7HWuzQkkPmPsgHxOtw	5.0	Flancer's	1902 N Higley Rd	Mesa	AZ	85205	156	4.0	2.0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	4
BLvcPA1GmLVIKvC8CzKiTQ	YrtAT1B8aFp5dKNss1ICbw	1.0	Sekai Sushi	1017 S Gilbert Rd	Mesa	AZ	85204	131	4.0	2.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4
BLvcPA1GmLVIKvC8CzKiTQ	yF9G4dJAm94pfnEWzPtPYQ	2.0	Organ Stop Pizza	1149 E Southern Ave	Mesa	AZ	85204	288	4.0	2.0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	4
O-dZZ9mH5GvMqtX78QPv_A	SAae44V24aD7y_HpgxjhPA	3.0	Nando's Mexican Cafe	6715 E McDowell Rd	Mesa	AZ	85215	192	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2
O-dZZ9mH5GvMqtX78QPv_A	OsuBqr2L0-5W8LGAsg-p8g	3.0	Micky's Hot Dogs	108 W Broadway Rd	Mesa	AZ	85210	115	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2
rsujP4-ACzqrn8E8lC7F6w	SAae44V24aD7y_HpgxjhPA	4.0	Nando's Mexican Cafe	6715 E McDowell Rd	Mesa	AZ	85215	192	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	12
rsujP4-ACzqrn8E8lC7F6w	5j2ugUALtjsa2nkV1YGq5Q	2.0	House Modern Sushi Restaurant	1641 S Stapley Dr, Ste 103	Mesa	AZ	85204	258	4.0	2.0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	12
rsujP4-ACzqrn8E8lC7F6w	ZXC9HaHWeHnKKtbqX74Q_A	2.0	Señor Taco	1929 N Power Rd, Ste 105	Mesa	AZ	85207	163	4.0	1.0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	12
rsujP4-ACzqrn8E8lC7F6w	vl4z9uGNc80Xt7qB9V1fdA	4.0	What's Crackin Cafe	6663 E Mcdowell Rd, Ste 101	Mesa	AZ	85215	74	4.0	2.0	1	1	0	0	2	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	12
rsujP4-ACzqrn8E8lC7F6w	s3AG8m6Pzq-vON729pf0gw	2.0	Zushi Japanese Bistro	6727 E McDowell Rd	Mesa	AZ	85215	145	3.5	2.0	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	12
